distric_code,district_name,region_code,region_name,center_code,center_name
15,Kasserine,1141,Hassi El Ferid,3304,E.P.MZIRAA SALLOUM
15,Kasserine,1141,Hassi El Ferid,3311,E.P.ESSOUDEN EL KAMOUR
15,Kasserine,1141,Hassi El Ferid,3302,E.P.KHANGUET ZAZIA
15,Kasserine,1141,Hassi El Ferid,3312,E.P.EL FEKKA ELKAMOUR
15,Kasserine,1141,Hassi El Ferid,3309,E.P.KSAR ETTOUIL KAMOUR
15,Kasserine,1141,Hassi El Ferid,3313,E.P.DAKHLET EL AJEJ EL KAMOUR
15,Kasserine,1141,Hassi El Ferid,3310,E.P.EL FARCH1 HASSI FRID KAMOUR
15,Kasserine,1141,Hassi El Ferid,3306,E.P.ERRMILA ESSALOUME
15,Kasserine,1141,Hassi El Ferid,3298,E.P.BIR HAMMOUDA HASSI FRID
15,Kasserine,1141,Hassi El Ferid,3299,E.P.HECHIM
15,Kasserine,1141,Hassi El Ferid,3308,E.P.MAGCEM TRAB KAMOUR
15,Kasserine,1141,Hassi El Ferid,3307,E.P.KAMOUR
15,Kasserine,1141,Hassi El Ferid,3294,E.P.AIN SIDI MAHMOUD HASSI FRID
15,Kasserine,1141,Hassi El Ferid,3295,E.P.SAHLA HASSI FRID
15,Kasserine,1141,Hassi El Ferid,3296,E.P.EL M'HAFIR HASSI FRID
15,Kasserine,1141,Hassi El Ferid,3297,E.P.EL AMEMRIA HASSI EL FRID
15,Kasserine,1141,Hassi El Ferid,3301,E.P.AIN SALEM EL HICHIME
15,Kasserine,1141,Hassi El Ferid,3303,E.P.LBIBETT HASI FRID KHAINKA ELJAZIA
15,Kasserine,1141,Hassi El Ferid,3300,E.P.EL GOUIRA EL HICHIME
15,Kasserine,1141,Hassi El Ferid,3293,E.P.2 MARS 34 HASSI FRID
15,Kasserine,1140,Jedelienne,3290,E.P.EL BALAD JEDLIANE AIN OM EJDOUR
15,Kasserine,1140,Jedelienne,3291,E.P.HENCHIR HAMAM OUMJDOUR
15,Kasserine,1140,Jedelienne,3292,E.P.EL BAADH BOUARAAR AIN OM EJDOUR
15,Kasserine,1140,Jedelienne,3289,E.P.AIN OUM JEDOUR
15,Kasserine,1140,Jedelienne,3288,E.P.HAOUALA ZLAFNA MEHRZA
15,Kasserine,1140,Jedelienne,3287,E.P.AIN JEDAIDA MAHRZA
15,Kasserine,1140,Jedelienne,3286,E.P.AIN EL HAMADNA
15,Kasserine,1140,Jedelienne,3285,E.P.BIR SOUFIANE FEJ TARBAH
15,Kasserine,1140,Jedelienne,3284,E.P.SIDI ALI BAHLOUL  FEJ TERBIH
15,Kasserine,1140,Jedelienne,3283,E.P.AIN EL KHERIBA FEJ TIRBEH
15,Kasserine,1140,Jedelienne,3282,E.P.ROUAISSIA JEDLIANE
15,Kasserine,1140,Jedelienne,3281,E.P.JEDLIANE OUEST JEDLIANE
15,Kasserine,1140,Jedelienne,3280,E.P.2 MARS 34 JDELYAN
16,Sidi Bouzid,1156,Sidi Bouzid Est,3715,E.P.EJJIMEL AIN TIHALA MKAREM EST
16,Sidi Bouzid,1156,Sidi Bouzid Est,3714,E.P.OULED YOUSSEF MAKAREM
16,Sidi Bouzid,1156,Sidi Bouzid Est,3717,E.P.AIN RABAOU EL AKLA
16,Sidi Bouzid,1156,Sidi Bouzid Est,3716,E.P.HAOUAMED EL AKLA
16,Sidi Bouzid,1156,Sidi Bouzid Est,3711,E.P.EL HICHRIA MAKAREM
16,Sidi Bouzid,1156,Sidi Bouzid Est,3710,E.P.DHRAA AMRA
16,Sidi Bouzid,1156,Sidi Bouzid Est,3713,E.P.HAMAIMA EL MAKAREM
16,Sidi Bouzid,1156,Sidi Bouzid Est,3712,E.P.BIR BADER MAKAREM
16,Sidi Bouzid,1156,Sidi Bouzid Est,3719,E.P.REMAIDIA EL AKLA
16,Sidi Bouzid,1156,Sidi Bouzid Est,3718,E.P.GOTRANA NORD EL AGLA
16,Sidi Bouzid,1156,Sidi Bouzid Est,3724,E.P.MAKAREM GARA HDID
16,Sidi Bouzid,1156,Sidi Bouzid Est,3721,E.P.AIN BOUZER EL HANIA
16,Sidi Bouzid,1156,Sidi Bouzid Est,3725,E.P.2/3/34 ELAKLA GARTHADID
16,Sidi Bouzid,1156,Sidi Bouzid Est,3726,E.P.GARA HDID
16,Sidi Bouzid,1156,Sidi Bouzid Est,3698,E.P.HACINET BANLIEUE
16,Sidi Bouzid,1156,Sidi Bouzid Est,3699,E.P.CITE AGRICOLE EL AHOUAZ
16,Sidi Bouzid,1156,Sidi Bouzid Est,3727,E.P.ENASSER KARAA HDID
16,Sidi Bouzid,1156,Sidi Bouzid Est,3720,E.P.OULED BOUDHIAF HNIA
16,Sidi Bouzid,1156,Sidi Bouzid Est,3697,E.P.OULED BADR BANLIEUE
16,Sidi Bouzid,1156,Sidi Bouzid Est,3722,E.P.EL HANIA JEDIDA  EL HANIA
16,Sidi Bouzid,1156,Sidi Bouzid Est,3723,E.P.EZZITOUN GARRET HDID
16,Sidi Bouzid,1156,Sidi Bouzid Est,3708,E.P.OULED BEYA  LOUSSOUADA
16,Sidi Bouzid,1156,Sidi Bouzid Est,3709,E.P.GATRANA AMRA
16,Sidi Bouzid,1156,Sidi Bouzid Est,3728,E.P.OULED AMOR EST ZITOUNA
16,Sidi Bouzid,1156,Sidi Bouzid Est,3702,E.P.EL AOUAFI GRAA BENNOUR
16,Sidi Bouzid,1156,Sidi Bouzid Est,3703,E.P.KRAA BANNOUR
16,Sidi Bouzid,1156,Sidi Bouzid Est,3700,E.P.EDHAYA BANLIEUE
16,Sidi Bouzid,1156,Sidi Bouzid Est,3701,E.P.HANIA BAZID KARA BANOUR
16,Sidi Bouzid,1156,Sidi Bouzid Est,3706,E.P.FAIEDH
16,Sidi Bouzid,1156,Sidi Bouzid Est,3707,E.P.OKBA IBN NAFAA FAIDHE
16,Sidi Bouzid,1156,Sidi Bouzid Est,3704,E.P.OULED FARHANE GRAA BENN
16,Sidi Bouzid,1156,Sidi Bouzid Est,3705,E.P.EL MAOURED KRAA BANNOUR
16,Sidi Bouzid,1159,Menzel Bouzaiane,3805,E.P.MAADHER OMRANE
16,Sidi Bouzid,1159,Menzel Bouzaiane,3804,E.P.OUED EL ARAAR OMRANE
16,Sidi Bouzid,1159,Menzel Bouzaiane,3806,E.P.14 JANVIER MAKLI OMRANE
16,Sidi Bouzid,1159,Menzel Bouzaiane,3801,E.P.ZAAIRIA EL AMRIA
16,Sidi Bouzid,1159,Menzel Bouzaiane,3800,E.P.ARADA EL AMRIA
16,Sidi Bouzid,1159,Menzel Bouzaiane,3803,E.P.FOUFI SENED OMRANE
16,Sidi Bouzid,1159,Menzel Bouzaiane,3802,E.P.OMRANE VILLAGE
16,Sidi Bouzid,1159,Menzel Bouzaiane,3799,E.P.FOUFI EL BAATH EL AMRIA
16,Sidi Bouzid,1159,Menzel Bouzaiane,3798,E.P.OULED AMOR  EL AMRIA
16,Sidi Bouzid,1159,Menzel Bouzaiane,3795,E.P.BIR EL ARAARIA KHAROUBA
16,Sidi Bouzid,1159,Menzel Bouzaiane,3794,E.P.ESSAADA EL KHAROUBA
16,Sidi Bouzid,1159,Menzel Bouzaiane,3797,E.P. EZZOUAM KHARROUBA
16,Sidi Bouzid,1159,Menzel Bouzaiane,3796,E.P.MELLOUSSY KHARROUBA
16,Sidi Bouzid,1159,Menzel Bouzaiane,3791,E.P.EL IMTIEZ KHARCHIFE
16,Sidi Bouzid,1159,Menzel Bouzaiane,3790,E.P.REBAIA EL KHORCHIF
16,Sidi Bouzid,1159,Menzel Bouzaiane,3793,E.P.OULED BOUAZIZ EL KHAROUBA
16,Sidi Bouzid,1159,Menzel Bouzaiane,3792,E.P.OUED EL AKARMA KHARCHIFE
16,Sidi Bouzid,1159,Menzel Bouzaiane,3782,E.P.ITIZAZ VILLAGE MENZEL BOUZAYENE
16,Sidi Bouzid,1159,Menzel Bouzaiane,3783,E.P.DAKHLET HADDAJ MENZEL BOUZAYENE
16,Sidi Bouzid,1159,Menzel Bouzaiane,3780,E.P.MZL BOUZAIENE
16,Sidi Bouzid,1159,Menzel Bouzaiane,3781,E.P.NOUAMER MENZEL BOUZEYEN
16,Sidi Bouzid,1159,Menzel Bouzaiane,3786,E.P.15 OCTOBRE MENZEL BOUZAYENE
16,Sidi Bouzid,1159,Menzel Bouzaiane,3787,E.P.ERRABTA MENZEL BOUZEYEN
16,Sidi Bouzid,1159,Menzel Bouzaiane,3784,E.P.2 MARS 34 MENZEL BOUZAYENE
16,Sidi Bouzid,1159,Menzel Bouzaiane,3785,E.P.OULED BEN JEDOU MENZEL BOUZAYENE
16,Sidi Bouzid,1159,Menzel Bouzaiane,3788,E.P.HENCHIR KALLEL
16,Sidi Bouzid,1159,Menzel Bouzaiane,3789,E.P.KHORCHEF
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3773,E.P.EL OUARRA
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3761,E.P.BEN AOUN SIDI ALI BEN AOUN
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3762,E.P.EL KHALIJ SIDI ALI BEN OUN
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3763,E.P.OUNAYSSIA SIDI ALI BEN OUN
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3764,E.P.IBN CHARAF SIDI ALI BEN OUN
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3765,E.P.BEN AOUN 2 SIDI ALI BEN OUN
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3766,E.P.DAMDOUM RABTA
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3767,E.P.OULED NEJI ER'RABTA
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3768,E.P.2 MARS 34 BEN OUN ER'RABTA
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3769,E.P.BIR DRISS ER'RABTA
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3779,E.P.GOUADRIA MAINSOURA OUEST
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3774,E.P.ER'RABTA EL WAARAA
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3771,E.P.TAOUFIK ESSAHLA
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3770,E.P.EL GRAWA BEN OUN RABTA
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3778,E.P.OULED MNASSER MANSOURA OUEST
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3772,E.P.BEN AOUN NORD SEHLA
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3777,E.P.OULED EL EUCHI MANSOURA EST
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3775,E.P.OULED BRAHIM
16,Sidi Bouzid,1158,Sidi Ali Ben Aoun,3776,E.P.ERRAGBA MANSOURA EST
16,Sidi Bouzid,1155,Souk Jedid,3689,E.P.OULED DAHER 1  RMILIA
16,Sidi Bouzid,1155,Souk Jedid,3688,E.P.2 MARS 34 RMILIA
16,Sidi Bouzid,1155,Souk Jedid,3695,E.P.DAKHLET EZZAFZAF
16,Sidi Bouzid,1155,Souk Jedid,3694,E.P.SIDI BOUCHMEL ZFZEF
16,Sidi Bouzid,1155,Souk Jedid,3683,E.P.MSABHIA GHRIOUIS
16,Sidi Bouzid,1155,Souk Jedid,3682,E.P.KASSIRA GARYOUWISS
16,Sidi Bouzid,1155,Souk Jedid,3681,E.P.SEGDAL GARYOUSS
16,Sidi Bouzid,1155,Souk Jedid,3680,E.P.ESSAADLIA SOUK JDIDE
16,Sidi Bouzid,1155,Souk Jedid,3687,E.P.REMILIA
16,Sidi Bouzid,1155,Souk Jedid,3686,E.P.OULED KHEDHR SAKDAILE
16,Sidi Bouzid,1155,Souk Jedid,3685,E.P.M'SATRIA SKADEL
16,Sidi Bouzid,1155,Souk Jedid,3684,E.P.ENNOUHOUDH GSIRA
16,Sidi Bouzid,1155,Souk Jedid,3690,E.P.GOULEB ERMILLA
16,Sidi Bouzid,1155,Souk Jedid,3678,E.P.HACHANA SOUK JDID
16,Sidi Bouzid,1155,Souk Jedid,3679,E.P.BOU ATTOUCH SOUK JDIDE
16,Sidi Bouzid,1155,Souk Jedid,3696,E.P.OULED M'HAMED NABAHA BIR BADR
16,Sidi Bouzid,1155,Souk Jedid,3691,E.P.OULED DHAHER 2  RMILIA
16,Sidi Bouzid,1155,Souk Jedid,3692,E.P.ETTAHAOUEL El Rmilia
16,Sidi Bouzid,1155,Souk Jedid,3693,E.P.ZAFZAF
16,Sidi Bouzid,1154,Cebbala Ouled Asker,3665,E.P.ECHCHARA ELAMRA
16,Sidi Bouzid,1154,Cebbala Ouled Asker,3664,E.P.EL BRIJ EL AMRA
16,Sidi Bouzid,1154,Cebbala Ouled Asker,3667,E.P.GARAA SOGHRA ELAMRA
16,Sidi Bouzid,1154,Cebbala Ouled Asker,3666,E.P.EL AMRA
16,Sidi Bouzid,1154,Cebbala Ouled Asker,3661,E.P.CEBBALA
16,Sidi Bouzid,1154,Cebbala Ouled Asker,3663,E.P.IBN KHALDOUN SEBELA
16,Sidi Bouzid,1154,Cebbala Ouled Asker,3662,E.P.SOD  SEBELA
16,Sidi Bouzid,1154,Cebbala Ouled Asker,3669,E.P.EL KCHOUM ESSOUD
16,Sidi Bouzid,1154,Cebbala Ouled Asker,3668,E.P.2 MARS 34 SEBELA Essed
16,Sidi Bouzid,1154,Cebbala Ouled Asker,3672,E.P.HENCHIR EL AITHA MAGHILLA
16,Sidi Bouzid,1154,Cebbala Ouled Asker,3673,E.P.BORJ EL MAHATTA MAGHILLA
16,Sidi Bouzid,1154,Cebbala Ouled Asker,3670,E.P.EL AAHD EL JEDID SOD
16,Sidi Bouzid,1154,Cebbala Ouled Asker,3671,E.P.MGHILLA
16,Sidi Bouzid,1154,Cebbala Ouled Asker,3676,E.P.FAYEDH SIDI KHALED AYOUN
16,Sidi Bouzid,1154,Cebbala Ouled Asker,3677,E.P.SAIDIA AYOUN
16,Sidi Bouzid,1154,Cebbala Ouled Asker,3674,E.P.EL BLAHDIA MGHILA
16,Sidi Bouzid,1154,Cebbala Ouled Asker,3675,E.P.EL AYOUN
16,Sidi Bouzid,1148,Regueb,3498,E.P. KSAR EL HAMMAM EST
16,Sidi Bouzid,1148,Regueb,3499,E.P.SIDI AYED KSAR HMEM EST
16,Sidi Bouzid,1148,Regueb,3496,E.P.GHABA ESSOUDA  Saida
16,Sidi Bouzid,1148,Regueb,3497,E.P.BOUCHIHA 2  ESSaida  Nord
16,Sidi Bouzid,1148,Regueb,3494,E.P.HADJ BOUALI KHCHAM OUEST
16,Sidi Bouzid,1148,Regueb,3495,E.P.SAIDA
16,Sidi Bouzid,1148,Regueb,3492,E.P.IBN ROCHD RGUEB
16,Sidi Bouzid,1148,Regueb,3493,E.P.IBN ROCHD 2 RGUEB
16,Sidi Bouzid,1148,Regueb,3491,E.P.IBN MANDHOUR REGUEB
16,Sidi Bouzid,1148,Regueb,3531,E.P.OULED EL HANI   ESSaida EST
16,Sidi Bouzid,1148,Regueb,3530,E.P.ESSFAIA SIIDA SUD
16,Sidi Bouzid,1148,Regueb,3533,E.P. EL KHRADNIA   ESSaida EST
16,Sidi Bouzid,1148,Regueb,3532,E.P.OULED S. KHELIFA  ESSaida EST
16,Sidi Bouzid,1148,Regueb,3535,E.P.OULED SAAD   ESSaida EST
16,Sidi Bouzid,1148,Regueb,3534,E.P.EL H'MAIDIA SAIDA EST
16,Sidi Bouzid,1148,Regueb,3537,E.P.EL MHAFDHIA Farch Ghrib
16,Sidi Bouzid,1148,Regueb,3536,E.P.FARCH GHERIB
16,Sidi Bouzid,1148,Regueb,3539,E.P.OULED AYOUNI
16,Sidi Bouzid,1148,Regueb,3538,E.P.OULED AHMED ZINE FR. Ghrib
16,Sidi Bouzid,1148,Regueb,3519,E.P.GOBRAR
16,Sidi Bouzid,1148,Regueb,3518,E.P.OULED ABID GOBRAR
16,Sidi Bouzid,1148,Regueb,3513,E.P.MOTLEK BODINAR
16,Sidi Bouzid,1148,Regueb,3512,E.P.GHENIFIDA Boudinar
16,Sidi Bouzid,1148,Regueb,3511,E.P. OULED EL FELEH ERRADHAA
16,Sidi Bouzid,1148,Regueb,3510,E.P.BIR EL GHZAYEL ERRADHAA
16,Sidi Bouzid,1148,Regueb,3517,E.P.SABRA KSAR EL HAMM. Ouest
16,Sidi Bouzid,1148,Regueb,3516,E.P.SRAYRIA KSAR HAMEM OUEST
16,Sidi Bouzid,1148,Regueb,3515,E.P.BOUALLEGUE KSAR HAMEM
16,Sidi Bouzid,1148,Regueb,3514,E.P.ZITOUNA Boudinar
16,Sidi Bouzid,1148,Regueb,3526,E.P.BRAHMIA KHCHAM EST
16,Sidi Bouzid,1148,Regueb,3527,E.P.TAHER HADDED  ELKHCHEM EST
16,Sidi Bouzid,1148,Regueb,3524,E.P.ESSEKBA
16,Sidi Bouzid,1148,Regueb,3525,E.P.KHECHEM EL KHEDAM EST
16,Sidi Bouzid,1148,Regueb,3522,E.P.RIHANA NORD
16,Sidi Bouzid,1148,Regueb,3523,E.P.BIR KHALIFA SEKBA
16,Sidi Bouzid,1148,Regueb,3520,E.P.IBN KHALDOUN GOBRAR
16,Sidi Bouzid,1148,Regueb,3521,E.P.RIHANA
16,Sidi Bouzid,1148,Regueb,3528,E.P.AKARMA SAIDA SUD
16,Sidi Bouzid,1148,Regueb,3529,E.P.BOUCHIHA  ESSaida Sud
16,Sidi Bouzid,1148,Regueb,3508,E.P.EL HOUDA ERRADHAA
16,Sidi Bouzid,1148,Regueb,3509,E.P.OULED BELGACEM RADHAA
16,Sidi Bouzid,1148,Regueb,3540,E.P.GOUADRIA Ouled AYouni
16,Sidi Bouzid,1148,Regueb,3500,E.P.2 MARS 34 KSAR HAMEM EST
16,Sidi Bouzid,1148,Regueb,3501,E.P.BIR CHAREF KOLEB
16,Sidi Bouzid,1148,Regueb,3502,E.P.BIR NECIB Gouleb
16,Sidi Bouzid,1148,Regueb,3503,E.P.SIDI AMEUR Gouleb
16,Sidi Bouzid,1148,Regueb,3504,E.P.OULED CHABOU Gouleb
16,Sidi Bouzid,1148,Regueb,3505,E.P.ERRADHAA
16,Sidi Bouzid,1148,Regueb,3506,E.P.OULED ABDALLAH ERRADHAA
16,Sidi Bouzid,1148,Regueb,3507,E.P.HENCHIR EL KHEDAM REDHAA
16,Sidi Bouzid,1149,Mezzouna,3557,E.P.AHD JADID-O.DLALA
16,Sidi Bouzid,1149,Mezzouna,3556,E.P.HANCHIR EL KHIMA KHWI
16,Sidi Bouzid,1149,Mezzouna,3555,E.P.FOUNI  GHAWI
16,Sidi Bouzid,1149,Mezzouna,3554,E.P.GHEDIR REBAYAA  GHAWI
16,Sidi Bouzid,1149,Mezzouna,3553,E.P.OUED EDDAM EL DAWARA
16,Sidi Bouzid,1149,Mezzouna,3552,E.P.OULED AMOR DAWARA
16,Sidi Bouzid,1149,Mezzouna,3551,E.P.EL GOUARASS EL GHIBNA
16,Sidi Bouzid,1149,Mezzouna,3550,E.P.TALH EL KHOBNA
16,Sidi Bouzid,1149,Mezzouna,3559,E.P.FERJANE BESBES
16,Sidi Bouzid,1149,Mezzouna,3558,E.P.2 MARS 34 MEZOUNA GHAWI
16,Sidi Bouzid,1149,Mezzouna,3562,E.P.BOUA 2 ESSED
16,Sidi Bouzid,1149,Mezzouna,3563,E.P.EL FARFAR- SOD
16,Sidi Bouzid,1149,Mezzouna,3560,E.P.GUEZGAZIA BESSBESS
16,Sidi Bouzid,1149,Mezzouna,3561,E.P.BOUA SOD
16,Sidi Bouzid,1149,Mezzouna,3544,E.P.TALH EL M'RAGUEB BOU HADMA
16,Sidi Bouzid,1149,Mezzouna,3545,E.P.HADDEJE BOU HADMA
16,Sidi Bouzid,1149,Mezzouna,3546,E.P.BOUHEDMA
16,Sidi Bouzid,1149,Mezzouna,3547,E.P.HADDAJ 2 BOUHADMA
16,Sidi Bouzid,1149,Mezzouna,3541,E.P.MEZZOUNA
16,Sidi Bouzid,1149,Mezzouna,3542,E.P.EL AMEL MEZOUNA
16,Sidi Bouzid,1149,Mezzouna,3543,E.P.CITE ENNOUR MEZOUNA
16,Sidi Bouzid,1149,Mezzouna,3548,E.P.GHRISSE EST  -GHRISSE EAST
16,Sidi Bouzid,1149,Mezzouna,3549,E.P.DIAYRIA GHRISSE EST
16,Sidi Bouzid,1151,Ouled Haffouz,3593,E.P.ARAOUA KSOUDA
16,Sidi Bouzid,1151,Ouled Haffouz,3592,E.P.HANOUT AISSA KSOUDA
16,Sidi Bouzid,1151,Ouled Haffouz,3591,E.P.DERBI HNIA
16,Sidi Bouzid,1151,Ouled Haffouz,3590,E.P.EL GOBA-KHBINA SIDI KHLIF
16,Sidi Bouzid,1151,Ouled Haffouz,3597,E.P.EL KHEROUA EL MBARKIA
16,Sidi Bouzid,1151,Ouled Haffouz,3596,E.P.MBARKIA
16,Sidi Bouzid,1151,Ouled Haffouz,3595,E.P.BENI HARRAB Kassouda
16,Sidi Bouzid,1151,Ouled Haffouz,3594,E.P.ENNAJAH KSOUDA
16,Sidi Bouzid,1151,Ouled Haffouz,3599,E.P.CHOUACHNIA
16,Sidi Bouzid,1151,Ouled Haffouz,3598,E.P.2 MARS 34 MBARKIA
16,Sidi Bouzid,1151,Ouled Haffouz,3601,E.P.MARKEZ HORBIT SIDI LOUF
16,Sidi Bouzid,1151,Ouled Haffouz,3600,E.P.HANIA KM 102 SIDI ELAFI
16,Sidi Bouzid,1151,Ouled Haffouz,3603,E.P.HADJ MESSAOUD DHOUIBET
16,Sidi Bouzid,1151,Ouled Haffouz,3604,E.P.ABEDETT ABEDETT  DHOUBET NORD
16,Sidi Bouzid,1151,Ouled Haffouz,3580,E.P.MARKEZ OULED HAFOUZ
16,Sidi Bouzid,1151,Ouled Haffouz,3581,E.P.EL FAOUZ OULED HAFOUZ
16,Sidi Bouzid,1151,Ouled Haffouz,3582,E.P.EL AMEL OULED HAFOUZ
16,Sidi Bouzid,1151,Ouled Haffouz,3583,E.P.CITE ALI B HAMED O.HAFFOUZ
16,Sidi Bouzid,1151,Ouled Haffouz,3584,E.P.DHOUIBET DHOUIBET SUD
16,Sidi Bouzid,1151,Ouled Haffouz,3585,E.P.IBN SINA DHOUIBET SUD
16,Sidi Bouzid,1151,Ouled Haffouz,3586,E.P.ERRANZEZ DHOUIBET SUD
16,Sidi Bouzid,1151,Ouled Haffouz,3587,E.P.KHEBINA SIDI KHLIF
16,Sidi Bouzid,1151,Ouled Haffouz,3588,E.P.SIDI KHELIF
16,Sidi Bouzid,1151,Ouled Haffouz,3589,E.P.GOUAIBIA SIDI KHLIF
16,Sidi Bouzid,1151,Ouled Haffouz,3602,E.P.BIR Med B.DHOUIB DHOUIBET NORD
16,Sidi Bouzid,1150,Meknassy,3576,E.P.ZOUARAA
16,Sidi Bouzid,1150,Meknassy,3566,E.P.KARMA GHRISS OUEST
16,Sidi Bouzid,1150,Meknassy,3567,E.P.GHRIS -GHRIS OUEST
16,Sidi Bouzid,1150,Meknassy,3564,E.P.TOUAHRIA JABESS
16,Sidi Bouzid,1150,Meknassy,3565,E.P.JABBES
16,Sidi Bouzid,1150,Meknassy,3575,E.P.CITE TAIEB MHIRI MEKNASI NORD
16,Sidi Bouzid,1150,Meknassy,3574,E.P.K.IBNLOUALID MEKNESSI NOR
16,Sidi Bouzid,1150,Meknassy,3568,E.P.ENNOUR GHRIS OUEST
16,Sidi Bouzid,1150,Meknassy,3569,E.P.MECHACHA MECH
16,Sidi Bouzid,1150,Meknassy,3571,E.P.EL MECH OUEST
16,Sidi Bouzid,1150,Meknassy,3570,E.P.EL MECH
16,Sidi Bouzid,1150,Meknassy,3573,E.P.AVENUE MED ALI-EL ALOUI MEKNASI NORD
16,Sidi Bouzid,1150,Meknassy,3572,E.P.AV BOURGUIBA MEKNESSI OUEST
16,Sidi Bouzid,1150,Meknassy,3579,E.P.ENNASR VILLAGE
16,Sidi Bouzid,1150,Meknassy,3577,E.P.MABROUKA VILLAGE
16,Sidi Bouzid,1150,Meknassy,3578,E.P.EL AYOUN EL MABROUKA
16,Sidi Bouzid,1153,Jilma,3638,E.P.2 MARS 34 JELMA
16,Sidi Bouzid,1153,Jilma,3639,E.P.OULED ABDALLAH JELMA OUEST
16,Sidi Bouzid,1153,Jilma,3636,E.P.GHDIR EL GAIED JELMA OUEST
16,Sidi Bouzid,1153,Jilma,3637,E.P.EL GOUR JELMA OUEST
16,Sidi Bouzid,1153,Jilma,3634,E.P.JELMA OUEST
16,Sidi Bouzid,1153,Jilma,3635,E.P.JELMA NORD JELMA OUEST
16,Sidi Bouzid,1153,Jilma,3632,E.P.KH'DHAOURIA JELMA EST
16,Sidi Bouzid,1153,Jilma,3633,E.P.BEN JOUID JELMA EST
16,Sidi Bouzid,1153,Jilma,3631,E.P.FENIDEK JELMA EST
16,Sidi Bouzid,1153,Jilma,3658,E.P.CHOUAYHIA LABAYEDH
16,Sidi Bouzid,1153,Jilma,3659,E.P.ENNASR LABAYEDH
16,Sidi Bouzid,1153,Jilma,3654,E.P.OULED ACHOUR HAMAMA
16,Sidi Bouzid,1153,Jilma,3655,E.P.EL ARICH HAMAMA
16,Sidi Bouzid,1153,Jilma,3656,E.P.LABAYEDH
16,Sidi Bouzid,1153,Jilma,3657,E.P.HAMROUNI LABIADH
16,Sidi Bouzid,1153,Jilma,3650,E.P.DHISSA BATEN LAGHZEL SUD
16,Sidi Bouzid,1153,Jilma,3651,E.P.HAOUIA BATEN GHZLE NORD
16,Sidi Bouzid,1153,Jilma,3652,E.P.INTILAKA BATAN EL GHAZEL
16,Sidi Bouzid,1153,Jilma,3653,E.P.SIDI ALI B JABALLAH HAMAMA
16,Sidi Bouzid,1153,Jilma,3660,E.P.EL ADHLA LABAYEDH
16,Sidi Bouzid,1153,Jilma,3649,E.P.GHEDIR ZITOUNA
16,Sidi Bouzid,1153,Jilma,3648,E.P. KALLEL JILMA GUEDIR  ezitouna
16,Sidi Bouzid,1153,Jilma,3647,E.P.MHAFDHIA 14 JANVIER ZOGHMAR
16,Sidi Bouzid,1153,Jilma,3646,E.P.AIN MADOUR Selta
16,Sidi Bouzid,1153,Jilma,3645,E.P.SELTA 2
16,Sidi Bouzid,1153,Jilma,3644,E.P.ZOGHMAR SELTA
16,Sidi Bouzid,1153,Jilma,3643,E.P.AIN JEFFEL SELTA
16,Sidi Bouzid,1153,Jilma,3642,E.P.HENCHIR SELTA
16,Sidi Bouzid,1153,Jilma,3641,E.P.LIZIRIGUE SUD LIZIRIGUE
16,Sidi Bouzid,1153,Jilma,3640,E.P.LIZIRGUE NORD EZRIG
16,Sidi Bouzid,1152,Bir El Hafey,3610,E.P.OULED KHELIFA MHAMDIA
16,Sidi Bouzid,1152,Bir El Hafey,3611,E.P.ENNOUAIEL ELKSAR
16,Sidi Bouzid,1152,Bir El Hafey,3612,E.P.OULED BOUAZIZ KSAR
16,Sidi Bouzid,1152,Bir El Hafey,3613,E.P.AMAMA BIRE AMAMA
16,Sidi Bouzid,1152,Bir El Hafey,3614,E.P.HENCHIR GRIAAT BIR AMAMA
16,Sidi Bouzid,1152,Bir El Hafey,3615,E.P.EL HAMED  BIRE AMAMA
16,Sidi Bouzid,1152,Bir El Hafey,3616,E.P.ENNOUAIEL NEUVE El Mazara
16,Sidi Bouzid,1152,Bir El Hafey,3617,E.P.MZARA
16,Sidi Bouzid,1152,Bir El Hafey,3618,E.P.EL ADHLA  EL MAZARA
16,Sidi Bouzid,1152,Bir El Hafey,3619,E.P. EN'NCAIBIA EL MAZARA
16,Sidi Bouzid,1152,Bir El Hafey,3630,E.P.OULED SAHEL  BIR BOUSBIA
